Area,Item,Year,yield_hg_per_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Mali,Soybean,1996,16103.0,282.0,26.51,27.64
Mali,Soybean,1997,16010.0,282.0,24.28,27.38
Mali,Soybean,1998,16667.0,282.0,22.05,28.08
Mali,Soybean,1999,15739.0,282.0,19.82,27.26
Mali,Soybean,2000,15540.0,282.0,17.59,27.51
Mali,Soybean,2001,16154.0,282.0,15.36,27.79
Mali,Soybean,2002,15265.0,282.0,13.13,28.18
Mali,Soybean,2004,17361.0,282.0,8.67,28.07
Mali,Soybean,2005,17171.0,282.0,14.84,28.13
Mali,Soybean,2006,16032.0,282.0,11.87,27.62
Mali,Soybean,2007,12147.0,282.0,7.72,27.94
Mali,Soybean,2008,6214.0,282.0,9.99,27.62
Mali,Soybean,2009,6274.0,282.0,4.12,27.89
Mali,Soybean,2010,6881.0,282.0,3.84,28.18
Mali,Soybean,2011,8715.0,282.0,3.25,27.79
Mali,Soybean,2012,8611.0,282.0,1.52,27.39
Mali,Soybean,2013,7219.0,282.0,1.52,28.53
Mali,Wheat,1990,11991.0,282.0,95.7,27.61
Mali,Wheat,1991,20000.0,282.0,54.63,27.58
Mali,Wheat,1992,13987.0,282.0,35.42,27.2
Mali,Wheat,1993,30909.0,282.0,33.19,27.55
Mali,Wheat,1994,16278.0,282.0,30.96,27.05
Mali,Wheat,1995,21040.0,282.0,28.73,27.25
Mali,Wheat,1996,19658.0,282.0,26.51,27.64
Mali,Wheat,1997,12752.0,282.0,24.28,27.38
Mali,Wheat,1998,24925.0,282.0,22.05,28.08
Mali,Wheat,1999,21696.0,282.0,19.82,27.26
Mali,Wheat,2000,23515.0,282.0,17.59,27.51
Mali,Wheat,2001,25237.0,282.0,15.36,27.79
Mali,Wheat,2002,25687.0,282.0,13.13,28.18
Mali,Wheat,2004,25296.0,282.0,8.67,28.07
Mali,Wheat,2005,22001.0,282.0,14.84,28.13
Mali,Wheat,2006,24025.0,282.0,11.87,27.62
Mali,Wheat,2007,25029.0,282.0,7.72,27.94
Mali,Wheat,2008,24409.0,282.0,9.99,27.62
Mali,Wheat,2009,29665.0,282.0,4.12,27.89
Mali,Wheat,2010,25543.0,282.0,3.84,28.18
Mali,Wheat,2011,34378.0,282.0,3.25,27.79
Mali,Wheat,2012,40285.0,282.0,1.52,27.39
Mali,Wheat,2013,39754.0,282.0,1.52,28.53
Mauritania,Maize,1990,6789.0,92.0,39.09,27.67
Mauritania,Maize,1991,5966.0,92.0,39.09,27.38
Mauritania,Maize,1992,7684.0,92.0,39.09,27.52
Mauritania,Maize,1993,12291.0,92.0,39.09,27.37
Mauritania,Maize,1994,4987.0,92.0,39.09,27.24
Mauritania,Maize,1995,7996.0,92.0,39.09,27.7
Mauritania,Maize,1996,5871.0,92.0,39.09,27.93
Mauritania,Maize,1997,8627.0,92.0,39.09,28.28
Mauritania,Maize,1998,8387.0,92.0,39.09,28.52
Mauritania,Maize,1999,7618.0,92.0,39.09,27.23
Mauritania,Maize,2000,9054.0,92.0,39.09,27.66
Mauritania,Maize,2001,10016.0,92.0,39.09,28.28
Mauritania,Maize,2002,5644.0,92.0,3.2,27.84
Mauritania,Maize,2004,11513.0,92.0,702.5,27.81
Mauritania,Maize,2005,8156.0,92.0,1.1,28.14
Mauritania,Maize,2006,4975.0,92.0,1.7,27.82
Mauritania,Maize,2007,7116.0,92.0,9.8,27.88
Mauritania,Maize,2008,7059.0,92.0,17.22,28.14
Mauritania,Maize,2009,5542.0,92.0,4.29,27.57
Mauritania,Maize,2010,8592.0,92.0,67.59,28.7
Mauritania,Maize,2011,6611.0,92.0,13.35,27.87
Mauritania,Maize,2012,6904.0,92.0,26.41,27.77
Mauritania,Maize,2013,4731.0,92.0,26.41,28.24
Mauritania,Rice,1990,33307.0,92.0,39.09,27.67
Mauritania,Rice,1991,28127.0,92.0,39.09,27.38
Mauritania,Rice,1992,39870.0,92.0,39.09,27.52
Mauritania,Rice,1993,32860.0,92.0,39.09,27.37
Mauritania,Rice,1994,27399.0,92.0,39.09,27.24
Mauritania,Rice,1995,39360.0,92.0,39.09,27.7
Mauritania,Rice,1996,38306.0,92.0,39.09,27.93
Mauritania,Rice,1997,37189.0,92.0,39.09,28.28
Mauritania,Rice,1998,40598.0,92.0,39.09,28.52
Mauritania,Rice,1999,39680.0,92.0,39.09,27.23
Mauritania,Rice,2000,42373.0,92.0,39.09,27.66
Mauritania,Rice,2001,45266.0,92.0,39.09,28.28
Mauritania,Rice,2002,45602.0,92.0,3.2,27.84
Mauritania,Rice,2004,46995.0,92.0,702.5,27.81
Mauritania,Rice,2005,38919.0,92.0,1.1,28.14
Mauritania,Rice,2006,44809.0,92.0,1.7,27.82
Mauritania,Rice,2007,47221.0,92.0,9.8,27.88
Mauritania,Rice,2008,47631.0,92.0,17.22,28.14
Mauritania,Rice,2009,39894.0,92.0,4.29,27.57
Mauritania,Rice,2010,52310.0,92.0,67.59,28.7
Mauritania,Rice,2011,50958.0,92.0,13.35,27.87
Mauritania,Rice,2012,49788.0,92.0,26.41,27.77
Mauritania,Rice,2013,49522.0,92.0,26.41,28.24
Mauritania,Wheat,1990,10769.0,92.0,39.09,27.67
Mauritania,Wheat,1991,12000.0,92.0,39.09,27.38
Mauritania,Wheat,1992,12340.0,92.0,39.09,27.52
Mauritania,Wheat,1993,10000.0,92.0,39.09,27.37
Mauritania,Wheat,1994,12145.0,92.0,39.09,27.24
Mauritania,Wheat,1995,12868.0,92.0,39.09,27.7
Mauritania,Wheat,1996,13062.0,92.0,39.09,27.93
Mauritania,Wheat,1997,10000.0,92.0,39.09,28.28
Mauritania,Wheat,1998,13986.0,92.0,39.09,28.52
Mauritania,Wheat,1999,14988.0,92.0,39.09,27.23
Mauritania,Wheat,2000,15271.0,92.0,39.09,27.66
Mauritania,Wheat,2001,15855.0,92.0,39.09,28.28
Mauritania,Wheat,2002,16541.0,92.0,3.2,27.84
Mauritania,Wheat,2004,24906.0,92.0,702.5,27.81
Mauritania,Wheat,2005,20000.0,92.0,1.1,28.14
Mauritania,Wheat,2006,21026.0,92.0,1.7,27.82
Mauritania,Wheat,2007,20000.0,92.0,9.8,27.88
Mauritania,Wheat,2008,20000.0,92.0,17.22,28.14
Mauritania,Wheat,2009,19780.0,92.0,4.29,27.57
Mauritania,Wheat,2010,20820.0,92.0,67.59,28.7
Mauritania,Wheat,2011,16018.0,92.0,13.35,27.87
Mauritania,Wheat,2012,21278.0,92.0,26.41,27.77
Mauritania,Wheat,2013,21172.0,92.0,26.41,28.24
Mauritius,Maize,1990,41790.0,2041.0,889.0,23.84
Mauritius,Maize,1991,37193.0,2041.0,788.43,24.14
Mauritius,Maize,1992,44333.0,2041.0,687.86,23.81
Mauritius,Maize,1993,42430.0,2041.0,587.29,23.91
Mauritius,Maize,1994,37288.0,2041.0,486.72,24.17
Mauritius,Maize,1995,38533.0,2041.0,493.82,24.02
Mauritius,Maize,1996,48667.0,2041.0,517.61,23.89
Mauritius,Maize,1997,50435.0,2041.0,544.55,24.1
Mauritius,Maize,1998,51800.0,2041.0,536.45,24.41
Mauritius,Maize,1999,49024.0,2041.0,501.85,24.11
Mauritius,Maize,2000,89000.0,2041.0,535.66,24.0
Mauritius,Maize,2001,72037.0,2041.0,603.16,24.49
Mauritius,Maize,2002,77632.0,2041.0,606.85,24.4
Mauritius,Maize,2004,64737.0,2041.0,697.91,24.25
Mauritius,Maize,2005,75397.0,2041.0,698.23,24.16
Mauritius,Maize,2006,77931.0,2041.0,623.96,24.32
Mauritius,Maize,2007,94537.0,2041.0,644.12,24.28
Mauritius,Maize,2008,75410.0,2041.0,781.32,24.19
Mauritius,Maize,2009,80000.0,2041.0,749.41,24.58
Mauritius,Maize,2010,68333.0,2041.0,731.46,24.67
Mauritius,Maize,2011,74419.0,2041.0,685.98,24.52
Mauritius,Maize,2012,71207.0,2041.0,636.91,24.37
Mauritius,Maize,2013,67957.0,2041.0,671.77,24.31
Mauritius,Rice,1990,63333.0,2041.0,889.0,23.84
Mauritius,Rice,1991,50000.0,2041.0,788.43,24.14
Mauritius,Rice,1992,50000.0,2041.0,687.86,23.81
Mauritius,Rice,2008,30688.0,2041.0,781.32,24.19
Mauritius,Rice,2009,29513.0,2041.0,749.41,24.58
Mauritius,Rice,2010,28354.0,2041.0,731.46,24.67
Mauritius,Rice,2011,26333.0,2041.0,685.98,24.52
Mauritius,Rice,2012,26893.0,2041.0,636.91,24.37
Mauritius,Rice,2013,21250.0,2041.0,671.77,24.31
Mexico,Maize,1990,19942.0,758.0,34468.93,20.24125
Mexico,Maize,1991,20515.0,758.0,34468.93,20.12
Mexico,Maize,1992,23450.0,758.0,34468.93,20.1175
Mexico,Maize,1993,24401.0,758.0,34468.93,20.165
Mexico,Maize,1994,22255.0,758.0,34468.93,20.39875
Mexico,Maize,1995,22883.0,758.0,34468.93,20.57375
Mexico,Maize,1996,22387.0,758.0,34468.93,20.43375
Mexico,Maize,1997,23840.0,758.0,34468.93,20.35
Mexico,Maize,1998,23429.0,758.0,34468.93,20.5225
Mexico,Maize,1999,24720.0,758.0,34468.93,20.169999999999998
Mexico,Maize,2000,24620.0,758.0,34468.93,20.37
Mexico,Maize,2001,25777.0,758.0,31373.3,20.24875
Mexico,Maize,2002,27105.0,758.0,16189.88,20.36875
Mexico,Maize,2004,28188.0,758.0,26433.14,20.27125
Mexico,Maize,2005,29276.0,758.0,51741.99,20.56375
Mexico,Maize,2006,30012.0,758.0,50891.95,20.63875
Mexico,Maize,2007,32063.0,758.0,64501.28,20.35125
Mexico,Maize,2008,33071.0,758.0,61732.11,20.40375
Mexico,Maize,2009,32368.0,758.0,61690.08,20.785
Mexico,Maize,2010,32599.0,758.0,63402.29,19.98625
Mexico,Maize,2011,29058.0,758.0,65961.1,20.5225
Mexico,Maize,2012,31874.0,758.0,64512.22,20.74875
Mexico,Maize,2013,31941.0,758.0,59920.18,21.345
Mexico,Rice,1990,37418.0,758.0,34468.93,20.24125
Mexico,Rice,1991,40954.0,758.0,34468.93,20.12
Mexico,Rice,1992,43577.0,758.0,34468.93,20.1175
Mexico,Rice,1993,48725.0,758.0,34468.93,20.165
Mexico,Rice,1994,42555.0,758.0,34468.93,20.39875
Mexico,Rice,1995,46792.0,758.0,34468.93,20.57375
Mexico,Rice,1996,45412.0,758.0,34468.93,20.43375
Mexico,Rice,1997,41365.0,758.0,34468.93,20.35
Mexico,Rice,1998,45108.0,758.0,34468.93,20.5225
Mexico,Rice,1999,47762.0,758.0,34468.93,20.169999999999998
Mexico,Rice,2000,41805.0,758.0,34468.93,20.37
Mexico,Rice,2001,42576.0,758.0,31373.3,20.24875
Mexico,Rice,2002,45027.0,758.0,16189.88,20.36875
Mexico,Rice,2004,44631.0,758.0,26433.14,20.27125
Mexico,Rice,2005,50653.0,758.0,51741.99,20.56375
Mexico,Rice,2006,47857.0,758.0,50891.95,20.63875
Mexico,Rice,2007,41536.0,758.0,64501.28,20.35125
Mexico,Rice,2008,44619.0,758.0,61732.11,20.40375
Mexico,Rice,2009,48502.0,758.0,61690.08,20.785
Mexico,Rice,2010,51901.0,758.0,63402.29,19.98625
Mexico,Rice,2011,50962.0,758.0,65961.1,20.5225
Mexico,Rice,2012,56231.0,758.0,64512.22,20.74875
Mexico,Rice,2013,54252.0,758.0,59920.18,21.345
Mexico,Soybean,1990,20145.0,758.0,34468.93,20.24125
Mexico,Soybean,1991,21218.0,758.0,34468.93,20.12
Mexico,Soybean,1992,18388.0,758.0,34468.93,20.1175
Mexico,Soybean,1993,20927.0,758.0,34468.93,20.165
Mexico,Soybean,1994,18114.0,758.0,34468.93,20.39875
Mexico,Soybean,1995,14121.0,758.0,34468.93,20.57375
Mexico,Soybean,1996,11429.0,758.0,34468.93,20.43375
Mexico,Soybean,1997,15057.0,758.0,34468.93,20.35
Mexico,Soybean,1998,15978.0,758.0,34468.93,20.5225
Mexico,Soybean,1999,16366.0,758.0,34468.93,20.169999999999998
Mexico,Soybean,2000,14623.0,758.0,34468.93,20.37
Mexico,Soybean,2001,16503.0,758.0,31373.3,20.24875
Mexico,Soybean,2002,15318.0,758.0,16189.88,20.36875
Mexico,Soybean,2004,15010.0,758.0,26433.14,20.27125
Mexico,Soybean,2005,19450.0,758.0,51741.99,20.56375
Mexico,Soybean,2006,14962.0,758.0,50891.95,20.63875
Mexico,Soybean,2007,14121.0,758.0,64501.28,20.35125
Mexico,Soybean,2008,20196.0,758.0,61732.11,20.40375
Mexico,Soybean,2009,18675.0,758.0,61690.08,20.785
Mexico,Soybean,2010,10925.0,758.0,63402.29,19.98625
Mexico,Soybean,2011,13197.0,758.0,65961.1,20.5225
Mexico,Soybean,2012,17389.0,758.0,64512.22,20.74875
Mexico,Soybean,2013,15198.0,758.0,59920.18,21.345
Mexico,Wheat,1990,42143.0,758.0,34468.93,20.24125
Mexico,Wheat,1991,41272.0,758.0,34468.93,20.12
Mexico,Wheat,1992,39530.0,758.0,34468.93,20.1175
Mexico,Wheat,1993,40821.0,758.0,34468.93,20.165
Mexico,Wheat,1994,43034.0,758.0,34468.93,20.39875
Mexico,Wheat,1995,37320.0,758.0,34468.93,20.57375
Mexico,Wheat,1996,41706.0,758.0,34468.93,20.43375
Mexico,Wheat,1997,47347.0,758.0,34468.93,20.35
Mexico,Wheat,1998,42077.0,758.0,34468.93,20.5225
Mexico,Wheat,1999,46310.0,758.0,34468.93,20.169999999999998
Mexico,Wheat,2000,49355.0,758.0,34468.93,20.37
Mexico,Wheat,2001,47661.0,758.0,31373.3,20.24875
Mexico,Wheat,2002,50999.0,758.0,16189.88,20.36875
Mexico,Wheat,2004,44871.0,758.0,26433.14,20.27125
Mexico,Wheat,2005,47517.0,758.0,51741.99,20.56375
Mexico,Wheat,2006,52274.0,758.0,50891.95,20.63875
Mexico,Wheat,2007,50824.0,758.0,64501.28,20.35125
Mexico,Wheat,2008,50134.0,758.0,61732.11,20.40375
Mexico,Wheat,2009,49688.0,758.0,61690.08,20.785
Mexico,Wheat,2010,54185.0,758.0,63402.29,19.98625
Mexico,Wheat,2011,54778.0,758.0,65961.1,20.5225
Mexico,Wheat,2012,56568.0,758.0,64512.22,20.74875
Mexico,Wheat,2013,52934.0,758.0,59920.18,21.345
Montenegro,Maize,2006,32588.0,241.0,0.55,10.56
Montenegro,Maize,2007,25000.0,241.0,0.55,11.59
Montenegro,Maize,2008,36000.0,241.0,0.55,11.62
Montenegro,Maize,2009,38009.0,241.0,0.55,11.46
Montenegro,Maize,2010,37950.0,241.0,66.0,11.25
Montenegro,Maize,2011,42007.0,241.0,75.0,11.25
Montenegro,Maize,2012,32007.0,241.0,71.0,11.53
Montenegro,Maize,2013,51775.0,241.0,82.0,12.87
Montenegro,Wheat,2006,30903.0,241.0,0.55,10.56
Montenegro,Wheat,2007,24026.0,241.0,0.55,11.59
Montenegro,Wheat,2008,35016.0,241.0,0.55,11.62
Montenegro,Wheat,2009,35981.0,241.0,0.55,11.46
Montenegro,Wheat,2010,34029.0,241.0,66.0,11.25
Montenegro,Wheat,2011,32024.0,241.0,75.0,11.25
Montenegro,Wheat,2012,27984.0,241.0,71.0,11.53
Montenegro,Wheat,2013,34357.0,241.0,82.0,12.87
Morocco,Maize,1990,11598.0,346.0,9364.0,18.23
Morocco,Maize,1991,8700.0,346.0,9771.14,17.36
Morocco,Maize,1992,4753.0,346.0,10178.29,17.47
Morocco,Maize,1993,2065.0,346.0,10585.43,17.025
Morocco,Maize,1994,6261.0,346.0,10992.57,17.93
Morocco,Maize,1995,1303.0,346.0,11399.71,18.64
Morocco,Maize,1996,9274.0,346.0,11806.86,17.86
Morocco,Maize,1997,10984.0,346.0,12214.0,18.479999999999997
Morocco,Maize,1998,6468.0,346.0,12621.14,18.225
Morocco,Maize,1999,4120.0,346.0,13028.29,17.78
Morocco,Maize,2000,4000.0,346.0,13435.43,18.15
Morocco,Maize,2001,2107.0,346.0,13842.57,18.645
Morocco,Maize,2002,7494.0,346.0,14249.71,18.22
Morocco,Maize,2004,9152.0,346.0,15064.0,18.14
Morocco,Maize,2005,2036.0,346.0,13966.0,18.165
Morocco,Maize,2006,12198.0,346.0,13697.0,18.445
Morocco,Maize,2007,4155.0,346.0,13697.0,17.96
Morocco,Maize,2008,5515.0,346.0,13697.0,17.880000000000003
Morocco,Maize,2009,9151.0,346.0,13697.0,18.645
Morocco,Maize,2010,12132.0,346.0,13697.0,18.85
Morocco,Maize,2011,11533.0,346.0,13697.0,18.560000000000002
Morocco,Maize,2012,7648.0,346.0,13697.0,18.22
Morocco,Maize,2013,6632.0,346.0,13697.0,18.705
Morocco,Rice,1990,41750.0,346.0,9364.0,18.23
Morocco,Rice,1991,38406.0,346.0,9771.14,17.36
Morocco,Rice,1992,30694.0,346.0,10178.29,17.47
Morocco,Rice,1993,50000.0,346.0,10585.43,17.025
Morocco,Rice,1994,65000.0,346.0,10992.57,17.93
Morocco,Rice,1995,49571.0,346.0,11399.71,18.64
Morocco,Rice,1996,58000.0,346.0,11806.86,17.86
Morocco,Rice,1997,37256.0,346.0,12214.0,18.479999999999997
Morocco,Rice,1998,54108.0,346.0,12621.14,18.225
Morocco,Rice,1999,45000.0,346.0,13028.29,17.78
Morocco,Rice,2000,45000.0,346.0,13435.43,18.15
Morocco,Rice,2001,52773.0,346.0,13842.57,18.645
Morocco,Rice,2002,41453.0,346.0,14249.71,18.22
Morocco,Rice,2004,67045.0,346.0,15064.0,18.14
Morocco,Rice,2005,68000.0,346.0,13966.0,18.165
Morocco,Rice,2006,68000.0,346.0,13697.0,18.445
Morocco,Rice,2007,73667.0,346.0,13697.0,17.96
Morocco,Rice,2008,69563.0,346.0,13697.0,17.880000000000003
Morocco,Rice,2009,64154.0,346.0,13697.0,18.645
Morocco,Rice,2010,68270.0,346.0,13697.0,18.85
Morocco,Rice,2011,70236.0,346.0,13697.0,18.560000000000002
Morocco,Rice,2012,76015.0,346.0,13697.0,18.22
Morocco,Rice,2013,75433.0,346.0,13697.0,18.705
Morocco,Soybean,1990,16181.0,346.0,9364.0,18.23
Morocco,Soybean,1991,14178.0,346.0,9771.14,17.36
Morocco,Soybean,1992,11944.0,346.0,10178.29,17.47
Morocco,Soybean,1993,10000.0,346.0,10585.43,17.025
Morocco,Soybean,1994,13755.0,346.0,10992.57,17.93
Morocco,Soybean,1995,13367.0,346.0,11399.71,18.64
Morocco,Soybean,1996,24600.0,346.0,11806.86,17.86
Morocco,Soybean,1997,10000.0,346.0,12214.0,18.479999999999997
Morocco,Soybean,1998,4000.0,346.0,12621.14,18.225
Morocco,Soybean,1999,11200.0,346.0,13028.29,17.78
Morocco,Soybean,2000,12000.0,346.0,13435.43,18.15
Morocco,Soybean,2001,10000.0,346.0,13842.57,18.645
Morocco,Soybean,2002,10000.0,346.0,14249.71,18.22
Morocco,Soybean,2004,10000.0,346.0,15064.0,18.14
Morocco,Soybean,2005,10000.0,346.0,13966.0,18.165
Morocco,Soybean,2006,10000.0,346.0,13697.0,18.445
Morocco,Soybean,2007,10000.0,346.0,13697.0,17.96
Morocco,Soybean,2008,10000.0,346.0,13697.0,17.880000000000003
Morocco,Soybean,2009,10000.0,346.0,13697.0,18.645
Morocco,Soybean,2010,10000.0,346.0,13697.0,18.85
Morocco,Soybean,2011,10000.0,346.0,13697.0,18.560000000000002
Morocco,Soybean,2012,10000.0,346.0,13697.0,18.22
Morocco,Soybean,2013,10000.0,346.0,13697.0,18.705
Morocco,Wheat,1990,13290.0,346.0,9364.0,18.23
Morocco,Wheat,1991,18699.0,346.0,9771.14,17.36
Morocco,Wheat,1992,7011.0,346.0,10178.29,17.47
Morocco,Wheat,1993,6808.0,346.0,10585.43,17.025
Morocco,Wheat,1994,18111.0,346.0,10992.57,17.93
Morocco,Wheat,1995,5543.0,346.0,11399.71,18.64
Morocco,Wheat,1996,18415.0,346.0,11806.86,17.86
Morocco,Wheat,1997,9292.0,346.0,12214.0,18.479999999999997
Morocco,Wheat,1998,14184.0,346.0,12621.14,18.225
Morocco,Wheat,1999,8004.0,346.0,13028.29,17.78
Morocco,Wheat,2000,4758.0,346.0,13435.43,18.15
Morocco,Wheat,2001,12280.0,346.0,13842.57,18.645
Morocco,Wheat,2002,12793.0,346.0,14249.71,18.22
Morocco,Wheat,2004,18082.0,346.0,15064.0,18.14
Morocco,Wheat,2005,10261.0,346.0,13966.0,18.165
Morocco,Wheat,2006,20365.0,346.0,13697.0,18.445
Morocco,Wheat,2007,6154.0,346.0,13697.0,17.96
Morocco,Wheat,2008,13189.0,346.0,13697.0,17.880000000000003
Morocco,Wheat,2009,21398.0,346.0,13697.0,18.645
Morocco,Wheat,2010,17095.0,346.0,13697.0,18.85
Morocco,Wheat,2011,19488.0,346.0,13697.0,18.560000000000002
Morocco,Wheat,2012,12342.0,346.0,13697.0,18.22
Morocco,Wheat,2013,21640.0,346.0,13697.0,18.705
Mozambique,Maize,1990,4480.0,1032.0,102.26,21.51
Mozambique,Maize,1991,3241.0,1032.0,102.26,21.77
Mozambique,Maize,1992,1587.0,1032.0,102.26,22.6
Mozambique,Maize,1993,6332.0,1032.0,102.26,22.04
Mozambique,Maize,1994,5207.0,1032.0,102.26,21.35
Mozambique,Maize,1995,6794.0,1032.0,72.19,21.89
Mozambique,Maize,1996,9395.0,1032.0,65.85,21.53
Mozambique,Maize,1997,9033.0,1032.0,60.63,21.54
Mozambique,Maize,1998,9006.0,1032.0,51.98,22.22
Mozambique,Maize,1999,11596.0,1032.0,43.34,22.19
Mozambique,Maize,2000,9399.0,1032.0,34.69,21.51
Mozambique,Maize,2001,9580.0,1032.0,26.05,21.94
Mozambique,Maize,2002,7065.0,1032.0,17.4,21.96
Mozambique,Maize,2004,8085.0,1032.0,572.99,21.89
Mozambique,Maize,2005,4950.0,1032.0,770.88,22.27
Mozambique,Maize,2006,8387.0,1032.0,891.54,21.68
Mozambique,Maize,2007,6813.0,1032.0,547.31,21.91
Mozambique,Maize,2008,6177.0,1032.0,890.47,21.76
Mozambique,Maize,2009,10000.0,1032.0,914.92,21.7
Mozambique,Maize,2010,12024.0,1032.0,1187.1,22.1
Mozambique,Maize,2011,12020.0,1032.0,766.93,21.69
Mozambique,Maize,2012,14980.0,1032.0,766.93,21.92
Mozambique,Maize,2013,6814.0,1032.0,766.93,21.37
Mozambique,Rice,1990,8747.0,1032.0,102.26,21.51
Mozambique,Rice,1991,5290.0,1032.0,102.26,21.77
Mozambique,Rice,1992,2988.0,1032.0,102.26,22.6
Mozambique,Rice,1993,6225.0,1032.0,102.26,22.04
Mozambique,Rice,1994,8345.0,1032.0,102.26,21.35
Mozambique,Rice,1995,8717.0,1032.0,72.19,21.89
Mozambique,Rice,1996,9653.0,1032.0,65.85,21.53
Mozambique,Rice,1997,10904.0,1032.0,60.63,21.54
Mozambique,Rice,1998,10552.0,1032.0,51.98,22.22
Mozambique,Rice,1999,10000.0,1032.0,43.34,22.19
Mozambique,Rice,2000,9816.0,1032.0,34.69,21.51
Mozambique,Rice,2001,9582.0,1032.0,26.05,21.94
Mozambique,Rice,2002,2789.0,1032.0,17.4,21.96
Mozambique,Rice,2004,9604.0,1032.0,572.99,21.89
Mozambique,Rice,2005,2034.0,1032.0,770.88,22.27
Mozambique,Rice,2006,2729.0,1032.0,891.54,21.68
Mozambique,Rice,2007,2845.0,1032.0,547.31,21.91
Mozambique,Rice,2008,2836.0,1032.0,890.47,21.76
Mozambique,Rice,2009,9835.0,1032.0,914.92,21.7
Mozambique,Rice,2010,11365.0,1032.0,1187.1,22.1
Mozambique,Rice,2011,11366.0,1032.0,766.93,21.69
Mozambique,Rice,2012,5589.0,1032.0,766.93,21.92
Mozambique,Rice,2013,2824.0,1032.0,766.93,21.37
Mozambique,Wheat,1990,18001.0,1032.0,102.26,21.51
Mozambique,Wheat,1991,15000.0,1032.0,102.26,21.77
Mozambique,Wheat,1992,11111.0,1032.0,102.26,22.6
Mozambique,Wheat,1993,11541.0,1032.0,102.26,22.04
Mozambique,Wheat,1994,11379.0,1032.0,102.26,21.35
Mozambique,Wheat,1995,11314.0,1032.0,72.19,21.89
Mozambique,Wheat,1996,11268.0,1032.0,65.85,21.53
Mozambique,Wheat,1997,11241.0,1032.0,60.63,21.54
Mozambique,Wheat,1998,11255.0,1032.0,51.98,22.22
Mozambique,Wheat,1999,11297.0,1032.0,43.34,22.19
Mozambique,Wheat,2000,10000.0,1032.0,34.69,21.51
Mozambique,Wheat,2001,10000.0,1032.0,26.05,21.94
Mozambique,Wheat,2002,10385.0,1032.0,17.4,21.96
Mozambique,Wheat,2004,10870.0,1032.0,572.99,21.89
Mozambique,Wheat,2005,11071.0,1032.0,770.88,22.27
Mozambique,Wheat,2006,12353.0,1032.0,891.54,21.68
Mozambique,Wheat,2007,11765.0,1032.0,547.31,21.91
Mozambique,Wheat,2008,12500.0,1032.0,890.47,21.76
Mozambique,Wheat,2009,12500.0,1032.0,914.92,21.7
Mozambique,Wheat,2010,13367.0,1032.0,1187.1,22.1
Mozambique,Wheat,2011,17042.0,1032.0,766.93,21.69
Mozambique,Wheat,2012,9958.0,1032.0,766.93,21.92
Mozambique,Wheat,2013,10951.0,1032.0,766.93,21.37
Namibia,Maize,1990,14871.0,285.0,42.0,20.4
Namibia,Maize,1991,11950.0,285.0,39.0,19.92
Namibia,Maize,1992,5953.0,285.0,48.0,20.36
Namibia,Maize,1993,7764.0,285.0,56.0,20.43
Namibia,Maize,1994,11549.0,285.0,56.0,20.14
Namibia,Maize,1995,8768.0,285.0,56.0,20.76
Namibia,Maize,1996,6835.0,285.0,56.0,19.79
Namibia,Maize,1997,15727.0,285.0,56.0,19.97
Namibia,Maize,1998,6608.0,285.0,56.0,20.83
Namibia,Maize,1999,5276.0,285.0,56.0,20.62
Namibia,Maize,2000,7170.0,285.0,56.0,20.26
Namibia,Maize,2001,13254.0,285.0,56.0,20.37
Namibia,Maize,2002,13238.0,285.0,56.0,20.76
Namibia,Maize,2004,11301.0,285.0,56.0,21.01
Namibia,Maize,2005,22606.0,285.0,56.0,20.46
Namibia,Maize,2006,21053.0,285.0,56.0,19.42
Namibia,Maize,2007,20296.0,285.0,56.0,20.49
Namibia,Maize,2008,20980.0,285.0,56.0,20.18
Namibia,Maize,2009,21130.0,285.0,56.0,20.02
Namibia,Maize,2010,19882.0,285.0,56.0,20.62
Namibia,Maize,2011,19297.0,285.0,56.0,19.26
Namibia,Maize,2012,18999.0,285.0,56.0,20.11
Namibia,Maize,2013,18683.0,285.0,56.0,20.73
Namibia,Wheat,1990,44250.0,285.0,42.0,20.4
Namibia,Wheat,1991,59000.0,285.0,39.0,19.92
Namibia,Wheat,1992,51933.0,285.0,48.0,20.36
Namibia,Wheat,1993,43846.0,285.0,56.0,20.43
Namibia,Wheat,1994,52500.0,285.0,56.0,20.14
Namibia,Wheat,1995,55172.0,285.0,56.0,20.76
Namibia,Wheat,1996,43846.0,285.0,56.0,19.79
Namibia,Wheat,1997,46361.0,285.0,56.0,19.97
Namibia,Wheat,1998,49336.0,285.0,56.0,20.83
Namibia,Wheat,1999,36440.0,285.0,56.0,20.62
Namibia,Wheat,2000,50847.0,285.0,56.0,20.26
Namibia,Wheat,2001,60464.0,285.0,56.0,20.37
Namibia,Wheat,2002,63724.0,285.0,56.0,20.76
Namibia,Wheat,2004,41622.0,285.0,56.0,21.01
Namibia,Wheat,2005,45255.0,285.0,56.0,20.46
Namibia,Wheat,2006,59308.0,285.0,56.0,19.42
Namibia,Wheat,2007,51342.0,285.0,56.0,20.49
Namibia,Wheat,2008,61420.0,285.0,56.0,20.18
Namibia,Wheat,2009,67214.0,285.0,56.0,20.02
Namibia,Wheat,2010,61022.0,285.0,56.0,20.62
Namibia,Wheat,2011,61267.0,285.0,56.0,19.26
